,artist,title,art_type,tech,movement,image,text
513,『나사는곳』시집속표지그림,이중섭,,,,https://dthumb-phinf.pstatic.net/?src=%22https%3A%2F%2Fdbscthumb-phinf.pstatic.net%2F3329_000_55%2F20141004040158029_1RLL5ZSH2.jpg%2F%25EC%259D%25B4%25EC%25A4%2591.jpg%3Ftype%3Dw690_fst%26wm%3DN%22&twidth=386&theight=530&opts=17,
514,화접 - 대련,남계우,수묵채색화,종이에 채색,,https://dthumb-phinf.pstatic.net/?src=%22https%3A%2F%2Fdbscthumb-phinf.pstatic.net%2F3329_000_93%2F20141110125929038_T2JLWUFMK.jpg%2F2011021818460718.jpg%3Ftype%3Dw690_fst%26wm%3DN%22&twidth=118&theight=530&opts=17,
515,화강백전,정선,,견본담채,,https://dthumb-phinf.pstatic.net/?src=%22https%3A%2F%2Fdbscthumb-phinf.pstatic.net%2F3329_000_55%2F20141004050740704_LVU34G13A.jpg%2F%25EC%25A0%2595%25EC%2584%25A0.jpg%3Ftype%3Dw690_fst%26wm%3DN%22&twidth=413&theight=530&opts=17,
516,서수도,,,지본채색,,https://dthumb-phinf.pstatic.net/?src=%22https%3A%2F%2Fdbscthumb-phinf.pstatic.net%2F3329_000_55%2F20141004101454990_LNO3TH58A.jpg%2F%25EC%259E%2591%25EC%259E%2590.jpg%3Ftype%3Dw690_fst%26wm%3DN%22&twidth=181&theight=530&opts=17,
517,정양사,정선,,지본담채,,https://dthumb-phinf.pstatic.net/?src=%22https%3A%2F%2Fdbscthumb-phinf.pstatic.net%2F3329_000_55%2F20141004050352966_BBEBYLN8X.jpg%2F%25EC%25A0%2595%25EC%2584%25A0.jpg%3Ftype%3Dw690_fst%26wm%3DN%22&twidth=398&theight=530&opts=17,
518,금강사군첩 - 계조굴,김홍도,한국화,견본담채,,https://dthumb-phinf.pstatic.net/?src=%22https%3A%2F%2Fdbscthumb-phinf.pstatic.net%2F3329_000_58%2F20141007203959730_4Y0IHGD4B.jpg%2F%25EA%25B9%2580%25ED%2599%258D.jpg%3Ftype%3Dw690_fst%26wm%3DN%22&twidth=690&theight=483&opts=17,
519,화조도8폭병풍,,,,,https://dthumb-phinf.pstatic.net/?src=%22https%3A%2F%2Fdbscthumb-phinf.pstatic.net%2F3329_000_55%2F20141004105311658_MSGT5KNAI.jpg%2F%25EC%259E%2591%25EC%259E%2590.jpg%3Ftype%3Dw690_fst%26wm%3DN%22&twidth=690&theight=193&opts=17,
520,노자출관,정선,,견본담채,,https://dthumb-phinf.pstatic.net/?src=%22https%3A%2F%2Fdbscthumb-phinf.pstatic.net%2F3329_000_55%2F20141004045706305_Y8PF0O5AT.jpg%2F%25EC%25A0%2595%25EC%2584%25A0.jpg%3Ftype%3Dw690_fst%26wm%3DN%22&twidth=433&theight=530&opts=17,
521,엽서그림,이중섭,,,,https://dthumb-phinf.pstatic.net/?src=%22https%3A%2F%2Fdbscthumb-phinf.pstatic.net%2F3329_000_55%2F20141004041942999_I3KDXD7HB.jpg%2F%25EC%259D%25B4%25EC%25A4%2591.jpg%3Ftype%3Dw690_fst%26wm%3DN%22&twidth=690&theight=445&opts=17,
522,고란사도,이윤영,수묵채색화,지본담채 (紙本淡彩),,https://dthumb-phinf.pstatic.net/?src=%22https%3A%2F%2Fdbscthumb-phinf.pstatic.net%2F3329_000_93%2F20141111215852092_E4NEMKZOJ.jpg%2F2011021819213193.jpg%3Ftype%3Dw690_fst%26wm%3DN%22&twidth=690&theight=463&opts=17,
523,노송,허련,,지본수묵,,https://dthumb-phinf.pstatic.net/?src=%22https%3A%2F%2Fdbscthumb-phinf.pstatic.net%2F3329_000_55%2F20141004084410320_GNJAC6P3F.jpg%2F%25ED%2597%2588%25EB%25A0%25A8.jpg%3Ftype%3Dw690_fst%26wm%3DN%22&twidth=278&theight=530&opts=17,
524,십왕도 중 제 육변성대왕,,불교 회화,견본채색 (絹本彩色),불교미술,https://dthumb-phinf.pstatic.net/?src=%22https%3A%2F%2Fdbscthumb-phinf.pstatic.net%2F3329_000_93%2F20141112004741046_W18ZK4RNU.jpg%2F2011021820084894.jpg%3Ftype%3Dw690_fst%26wm%3DN%22&twidth=348&theight=530&opts=17,
525,묵난도,서병오,,종이에 수묵,,https://dthumb-phinf.pstatic.net/?src=%22https%3A%2F%2Fdbscthumb-phinf.pstatic.net%2F3329_000_55%2F20141003235438056_TTTO1M0X3.jpg%2F%25EC%2584%259C%25EB%25B3%2591.jpg%3Ftype%3Dw690_fst%26wm%3DN%22&twidth=141&theight=530&opts=17,
526,횡행사해도 - 2,지창한,,견본수묵,,https://dthumb-phinf.pstatic.net/?src=%22https%3A%2F%2Fdbscthumb-phinf.pstatic.net%2F3329_000_55%2F20141004070246849_WI3JK1AJ9.jpg%2F%25EC%25A7%2580%25EC%25B0%25BD.jpg%3Ftype%3Dw690_fst%26wm%3DN%22&twidth=127&theight=530&opts=17,
527,민화 화조영모도,,수묵채색화,종이에 수묵채색(Ink and color on paper),,https://dthumb-phinf.pstatic.net/?src=%22https%3A%2F%2Fdbscthumb-phinf.pstatic.net%2F3329_000_58%2F20141007110435639_AMT7ERYFF.jpg%2Fnaver0024.jpg%3Ftype%3Dw690_fst%26wm%3DN%22&twidth=690&theight=449&opts=17,
528,벚꽃 위의 새,이중섭,한국화,,,https://dthumb-phinf.pstatic.net/?src=%22https%3A%2F%2Fdbscthumb-phinf.pstatic.net%2F3329_000_108%2F20141114215252143_CQA9NP6MO.jpg%2F2011040715523966.jpg%3Ftype%3Dw690_fst_n%26wm%3DY%22&twidth=341&theight=530&opts=17,
529,어해도,안중식,수묵채색화,지본수묵담채(紙本水墨淡彩)(encre noire et couleur sur papier),,https://dthumb-phinf.pstatic.net/?src=%22https%3A%2F%2Fdbscthumb-phinf.pstatic.net%2F3329_000_18%2F20140923113809339_VNV0T8Y47.jpg%2FKF05-014.jpg%3Ftype%3Dw690_fst_n%26wm%3DY%22&twidth=551&theight=530&opts=17,"조선조 중기에 있어서도 장식화류의 일종으로 게를 주제로 한 그림은 월봉(月峯) 김인관(金仁寬)의 소품을 제외하면 그 유존되는 작품이 극히 적어서 그 시대의 화풍을 알기 어려웠는데, 후기에 오면서 감상의 대상이 될 만한 어해도(魚蟹圖)가 약간은 전하는 것이 있어서 그 대략을 짐작할 수 있다. 먼저 옥산(玉山) 장한종(張漢宗)(1768~?)의 어해(魚蟹)가 그것인데, 그는 사생화풍 · 문인화풍에 두루 능하였고 구도 포치가 현대감각을 지녔고, 그의 아들 장준량(張駿良)도 가법을 이어 게를 그렸다.게로서 구한말의 화풍의 연원이 되는 화가라고 할 수 있는 사람은 임전(琳田) 조정규(趙延奎)(소림(小琳)의 증조)로서, 그의 게그림은 물고기나 게가 물에서 언덕으로 올라가 있는 것 같은 묘한 인상을 주는데, 그것이 한 유행이 되어 구한말 군소화가의 작품에는 이러한 구도를 모방한 졸작들이 많았다. 그의 어해도 화풍은 손자인 소림(小琳)에게 전수되었으며, 그래도 어해도로서 화기를 발휘한 작가로는 운초(雲樵) 박기준(朴基駿)이 있을 뿐이다.이 그림은 「심전(心荃)」이라는 별호(別號)를 낙관 위에 묵서(墨書)한 것으로 보아 심전(心田) 초기 때의 작품인 것 같다. 화면 오른편 하단의 두마리의 게의 형상은 박기준(朴基駿)의 화풍과 비슷한 점으로 보아 심전(心田)도 당시의 어해도 화풍의 유행을 따랐던 것이 아닌가 생각된다."
530,은지화,이중섭,,은지화,,https://dthumb-phinf.pstatic.net/?src=%22https%3A%2F%2Fdbscthumb-phinf.pstatic.net%2F3329_000_55%2F20141004042009474_YI0O1ILCS.jpg%2F%25EC%259D%25B4%25EC%25A4%2591.jpg%3Ftype%3Dw690_fst%26wm%3DN%22&twidth=285&theight=530&opts=17,
531,풍속화첩 - 활쏘기,김홍도,한국화,지본담채,,https://dthumb-phinf.pstatic.net/?src=%22https%3A%2F%2Fdbscthumb-phinf.pstatic.net%2F3329_000_58%2F20141007211345216_P3XNQEOEB.jpg%2F%25EA%25B9%2580%25ED%2599%258D.jpg%3Ftype%3Dw690_fst%26wm%3DN%22&twidth=455&theight=530&opts=17,
532,백의관음도,김홍도,수묵채색화,비단에 수묵담채(Ink and Color on silk),,https://dthumb-phinf.pstatic.net/?src=%22https%3A%2F%2Fdbscthumb-phinf.pstatic.net%2F3329_000_58%2F20141007125308697_DASU1PHRX.jpg%2F1190100400.jpg%3Ftype%3Dw690_fst%26wm%3DN%22&twidth=690&theight=475&opts=17,"김홍도는 도석인물화의 명수로서 많은 명작을 그렸다. 그리고 그 중에는 이 작품처럼 불교 소재의 작품도 상당수 있다. 김홍도가 특히 불교소재의 작품을 많이 그린 것은 생애의 후반기, 특히 1792년48세부터 1795년51세 초까지 연풍현감을 지낸 이후부터로 생각된다. 연풍현은 지금의 충청북도 괴산군 연풍면에 해당하며 문경새재 바로 아래 위치한 산골마을이다. 기록에 의하면 김홍도는 이때 연풍현감으로 부임하여 가뭄을 맞아 기우제를 지내려고 공정산公靜山=조령산 상암사上菴寺에 올랐다가, 암자가 정결함을 보고 녹봉祿俸을 내어 시주하였다고 한다. 그래서 소조불상을 개금改金하고 암자를 새로 짓는데 힘을 보태었다고 한다. 그리고 그 공덕(?)으로 늘그막에 아들 연록延綠을 얻었는데, ‘연록’이란 연풍현감의 녹祿을 받을 때 얻은 아들이란 뜻이다. 그리고 이 연록은 김홍도의 외아들이자 뒤를 이어 화가가 된 김양기良驥로 판단된다. 물론 김홍도는 이전에도 이미 1790년에는 용주사 불화 제작의 감독을 맡은 바 있다. 또 뒤에는 <부모은중경父母恩重經>의 삽도도 그렸다. 어쨌든 김홍도의 현전작품으로 볼 때 불교소재의 인물화들은 화풍상 대개 후반 이후 말년에 해당한다. 이 작품도 담묵으로 가볍게 선염한 바탕은 바로 구름이 자욱한 허공(혹은 바다 위)이 되고 수양버들 가지가 꽂힌 병을 든 동자를 데리고 백의관음이 편안한 자세로 서 있다.이 작품과 잘 비교되는 것으로는 간송미술관 소장의 <남해관음도>가 있다. 모두 후기 인물화의 특징인 구불구불한 필선을 보여준다. 힘들이지 않은 자유스러운 필치로 어떤 소재든 마음대로 그려내는 것이 후기 김홍도의 특징인데, 구불구불한 의습선은 특히 불화의 세밀한 의복을 표현할 때 사용된 것이다. - 서울대박물관 진준현박사"
533,박연폭,정선,수묵화,지본수묵 (紙本水墨),,https://dthumb-phinf.pstatic.net/?src=%22https%3A%2F%2Fdbscthumb-phinf.pstatic.net%2F3329_000_93%2F20141111222011905_CXY3A8OKE.jpg%2F2011021819273126.jpg%3Ftype%3Dw690_fst%26wm%3DN%22&twidth=249&theight=530&opts=17,
534,인곡유거,정선,수묵채색화,지본담채 (紙本淡彩),,https://dthumb-phinf.pstatic.net/?src=%22https%3A%2F%2Fdbscthumb-phinf.pstatic.net%2F3329_000_93%2F20141111221441323_UXJAEUU4H.jpg%2F2011021819254599.jpg%3Ftype%3Dw690_fst%26wm%3DN%22&twidth=533&theight=530&opts=17,
535,화조묘구,이암,한국화,지본채색 (紙本彩色),,https://dthumb-phinf.pstatic.net/?src=%22https%3A%2F%2Fdbscthumb-phinf.pstatic.net%2F3329_000_96%2F20141113230344660_UZJKOLVXE.jpg%2F2011030716361675.jpg%3Ftype%3Dw690_fst%26wm%3DN%22&twidth=251&theight=530&opts=17,
536,낙려 (落驢圖),윤두서,수묵채색화,견본채색,,https://dthumb-phinf.pstatic.net/?src=%22https%3A%2F%2Fdbscthumb-phinf.pstatic.net%2F3329_000_15%2F20140923030718741_H4F4HYJK5.jpg%2F%25EC%259C%25A4%25EB%2591%2590.jpg%3Ftype%3Dw690_fst%26wm%3DN%22&twidth=509&theight=530&opts=17,
537,두여인,신윤복,한국화,지본담채,,https://dthumb-phinf.pstatic.net/?src=%22https%3A%2F%2Fdbscthumb-phinf.pstatic.net%2F3329_000_58%2F20141007212322310_1FDWK7S8J.jpg%2F%25EC%258B%25A0%25EC%259C%25A4.jpg%3Ftype%3Dw690_fst%26wm%3DN%22&twidth=549&theight=530&opts=17,《근역화휘 지첩(槿域畵彙 地帖)》 중 3
538,그리운 제주도 풍경,이중섭,한국화,종이에 잉크,,https://dthumb-phinf.pstatic.net/?src=%22https%3A%2F%2Fdbscthumb-phinf.pstatic.net%2F3329_000_108%2F20141114215752505_NCKS3C6L4.jpg%2F2011040715531019.jpg%3Ftype%3Dw690_fst%26wm%3DN%22&twidth=383&theight=530&opts=17,
539,풍속화첩 - 벼타작,김홍도,한국화,지본담채,,https://dthumb-phinf.pstatic.net/?src=%22https%3A%2F%2Fdbscthumb-phinf.pstatic.net%2F3329_000_58%2F20141007211332782_MZUFQRIJ6.jpg%2F%25EA%25B9%2580%25ED%2599%258D.jpg%3Ftype%3Dw690_fst%26wm%3DN%22&twidth=454&theight=530&opts=17,
540,노상탁발,신윤복,한국화,지본채색,,https://dthumb-phinf.pstatic.net/?src=%22https%3A%2F%2Fdbscthumb-phinf.pstatic.net%2F3329_000_58%2F20141007212250094_L54GNLT6K.jpg%2F%25EC%258B%25A0%25EC%259C%25A4.jpg%3Ftype%3Dw690_fst%26wm%3DN%22&twidth=667&theight=530&opts=17,
541,문자도,,수묵채색화,지본채색 (紙本彩色),,https://dthumb-phinf.pstatic.net/?src=%22https%3A%2F%2Fdbscthumb-phinf.pstatic.net%2F3329_000_93%2F20141111233950423_MIVVJE5M0.jpg%2F2011021819483672.jpg%3Ftype%3Dw690_fst%26wm%3DN%22&twidth=574&theight=530&opts=17,
542,구룡폭,정선,수묵채색화,견본담채 (絹本淡彩),,https://dthumb-phinf.pstatic.net/?src=%22https%3A%2F%2Fdbscthumb-phinf.pstatic.net%2F3329_000_93%2F20141111222210431_HBL7F8VAE.jpg%2F2011021819280056.jpg%3Ftype%3Dw690_fst%26wm%3DN%22&twidth=419&theight=530&opts=17,
543,호박꽃,이중섭,한국화,종이에 유채,,https://dthumb-phinf.pstatic.net/?src=%22https%3A%2F%2Fdbscthumb-phinf.pstatic.net%2F3329_000_108%2F20141114215137295_PM61DP7AE.jpg%2F2011040715522203.jpg%3Ftype%3Dw690_fst%26wm%3DN%22&twidth=690&theight=428&opts=17,
544,나무와 달과 하얀 새,이중섭,한국화,"종이에 크레파스, 유채",,https://dthumb-phinf.pstatic.net/?src=%22https%3A%2F%2Fdbscthumb-phinf.pstatic.net%2F3329_000_108%2F20141114215718682_2PEWMI2TX.jpg%2F2011040715530456.jpg%3Ftype%3Dw690_fst%26wm%3DN%22&twidth=690&theight=510&opts=17,
545,휴기답풍,신윤복,한국화,,,https://dthumb-phinf.pstatic.net/?src=%22https%3A%2F%2Fdbscthumb-phinf.pstatic.net%2F3329_000_58%2F20141007212621693_ZTFZ87T1P.jpg%2F%25EC%258B%25A0%25EC%259C%25A4.jpg%3Ftype%3Dw690_fst%26wm%3DN%22&twidth=626&theight=530&opts=17,
546,사시팔경도 만춘,안견,수묵채색화,견본담채 (絹本淡彩),,https://dthumb-phinf.pstatic.net/?src=%22https%3A%2F%2Fdbscthumb-phinf.pstatic.net%2F3329_000_93%2F20141110122424567_G02MW6X54.jpg%2F2011021818360284.jpg%3Ftype%3Dw690_fst%26wm%3DN%22&twidth=420&theight=530&opts=17,
547,군선도,김홍도,수묵채색화,지본담채 (紙本淡彩),,https://dthumb-phinf.pstatic.net/?src=%22https%3A%2F%2Fdbscthumb-phinf.pstatic.net%2F3329_000_93%2F20141111234140399_SX93VI9P6.jpg%2F2011021819491612.jpg%3Ftype%3Dw690_fst%26wm%3DN%22&twidth=690&theight=375&opts=17,
548,민화 호렵도,,수묵채색화,종이에 수묵담채(Ink and color on paper),,https://dthumb-phinf.pstatic.net/?src=%22https%3A%2F%2Fdbscthumb-phinf.pstatic.net%2F3329_000_58%2F20141007124420713_P23KQZHMC.jpg%2F1181343700.jpg%3Ftype%3Dw690_fst%26wm%3DN%22&twidth=690&theight=223&opts=17,
549,농촌풍일 ,김득신,수묵채색화,지본담채(紙本淡彩)(ink and slight color on paper),,https://dthumb-phinf.pstatic.net/?src=%22https%3A%2F%2Fdbscthumb-phinf.pstatic.net%2F3329_000_18%2F20140923114039218_AUVRL3NAN.jpg%2FKF03-014.jpg%3Ftype%3Dw690_fst_n%26wm%3DY%22&twidth=658&theight=530&opts=17,"긍재(兢齋) 김득신(金得臣)은 도화서(圖畵署) 화원(畵員) 집안 출신이었고 산수화에도 능했으나 특히 인물화에 뛰어났다. 그의 여러 풍속화를 보면 등장하는 인물에서 그러한 솜씨를 엿볼 수 있다. 단원(檀園)과는 《대장간》의 경우처럼 아예 같은 소재에 같은 구성을 보일 정도로 가까운 면이 있다. 그것은 시대 풍조를 공감으로써 받아들인 결과여서 그렇게 밀착됐으리라고 본다. 그는 단원(檀園) 김홍도(金弘道)와 여속(女俗)을 다룬 당시의 유일한 에로티즘의 작가 혜원(蕙園) 신윤복(申潤福), 그리고 동생 되는 초원(蕉園) 김석신(金碩臣)과 더불어 일군(一群)의 풍속화가로서 괄목할 만한 사회성을 화면에 보여주는 신예의 일원이다.긍재(兢齋)의 화면 구성이나 필치는 꼼꼼하고도 낙천적인 풍이 있다. 이 그림은 화면 오른쪽 위에서 왼편 아래로 지른 대각(對角) 아래쪽에 초점을 두고 화면 왼쪽 상단에는 여백을 두었다. 전체적인 화면의 분위기는 산수에 매우 치중되어 있으며 버들숲이나 들판에 이르기까지 묵조의 날카로운 필치로 처리되어 있다. 근경(近景)의 점심 함지박을 이고 가는 부인과 술통을 들고 가는 아이, 논매기 장정들과 육칠월의 농촌 들판을 즐거운 풍경으로 구성하고 있다."
550,강산무진도,이인문,수묵채색화,비단에 수묵담채,,https://dthumb-phinf.pstatic.net/?src=%22https%3A%2F%2Fdbscthumb-phinf.pstatic.net%2F3329_000_93%2F20141110125120314_HAV0P4Y7M.jpg%2F2011021818434586.jpg%3Ftype%3Dw690_fst%26wm%3DN%22&twidth=690&theight=490&opts=17,
551,경교명승첩 - 미호,정선,,견본채색,,https://dthumb-phinf.pstatic.net/?src=%22https%3A%2F%2Fdbscthumb-phinf.pstatic.net%2F3329_000_55%2F20141004045419535_08G3A95WZ.jpg%2F%25EC%25A0%2595%25EC%2584%25A0.jpg%3Ftype%3Dw690_fst%26wm%3DN%22&twidth=690&theight=456&opts=17,
552,방심석전산수도,심사정,수묵채색화,지본담채 (紙本淡彩),,https://dthumb-phinf.pstatic.net/?src=%22https%3A%2F%2Fdbscthumb-phinf.pstatic.net%2F3329_000_93%2F20141110145112118_STQYKOKJ6.jpg%2F2011021819171848.jpg%3Ftype%3Dw690_fst%26wm%3DN%22&twidth=250&theight=530&opts=17,
553,"사군자행서권 - 죽, 난, 매, 국, 후지",강세황,한국화,지본수묵,,https://dthumb-phinf.pstatic.net/?src=%22https%3A%2F%2Fdbscthumb-phinf.pstatic.net%2F3329_000_55%2F20141003172600227_0EQPBEDFL.jpg%2F%25EA%25B0%2595%25EC%2584%25B8.jpg%3Ftype%3Dw690_fst%26wm%3DN%22&twidth=690&theight=172&opts=17,
554,아미타팔대보살도,,불교 회화,목제흑칠금니,불교미술,https://dthumb-phinf.pstatic.net/?src=%22https%3A%2F%2Fdbscthumb-phinf.pstatic.net%2F3329_000_22%2F20140923212907417_0GA9SVOLT.jpg%2FKB02-034.jpg%3Ftype%3Dw690_fst_n%26wm%3DY%22&twidth=315&theight=530&opts=17,"현재 국립중앙박물관에 소장되어 있는 이 그림은 나무에 옻칠을 한 뒤 금선만으로 그린, 즉 금선묘(金線描) 아미타팔대보살도이다. 이 그림은 「대덕십일년정미팔월일근화노영동원복득부금칠서(大德十一年丁未八月日謹畵魯英同願福得付金漆書)」 라는 명문에 의하여 1307년(고려 · 충렬왕 33년)에 노영이라는 화가에 의하여 제작되었음을 알 수 있다.화면구성은 윗부분에 본존인 아미타여래가 앉아 있고 그 아래에 8 보살이 위아래 4 보살씩 두 줄로 나란히 늘어서 있고, 그 이외의 공간은 구름과 꽃무늬로 가득 차 있다. 표현과 형상은 묘선이 가늘고 일정한 굵기이나 매우 유려하여 부드럽게 보이며 신체부분에는 금니[金泥]를 칠하였다. 광배는 본존의 경우 두광, 신광 모두 화염문원형광배이고 각 보살은 원형의 두광 뿐이다. 보살의 지물(持物)은 관음의 버들가지, 지장의 보주를 비롯하여 여의, 경합, 연꽃 등이 보인다.아미타팔대보살도상의 성립은 「팔대보살만다라경(八大菩薩曼茶羅經」에 의한 것으로 알려져 있다. 그리고 여덟 보살의 명칭은 관음, 세지, 지장, 미륵, 문수, 보현, 금강장, 제장해보살로 생각되는데, 경전에 따라 약간의 차이는 있으며 그림에서의 배열 역시 조금씩 달리하고 있다.이 그림은 현존하는 아미타팔대보살도 가운데 제작연대가 기록된 작품 중 가장 오래된 것이며, 고려불화 전체를 볼 때도 매우 빠른 시기에 속하고 있어 비록 채색화는 아니지만 고려 시대 미술 경향을 살피는 데 중요한 역할을 하고 있다. 특히 화면의 테두리는 사경 그림에서 흔히 볼 수 있는 금강저(金剛杵) 무늬로 장식되어 있어 당시 활발했던 사경 제작과 관련하여 주목된다. 그림의 뒷면에는 지장 · 담무갈예배도가 그려져 있다."
555,문자도 - 효. 제. 신. 의. 염. 치,,,지본채색,,https://dthumb-phinf.pstatic.net/?src=%22https%3A%2F%2Fdbscthumb-phinf.pstatic.net%2F3329_000_55%2F20141004095915137_I9DDR8ZOC.jpg%2F%25EC%259E%2591%25EC%259E%2590.jpg%3Ftype%3Dw690_fst%26wm%3DN%22&twidth=690&theight=206&opts=17,
556,성재수간 ,안중식,수묵채색화,지본수묵담채(紙本水墨淡彩)(encre noire sur papier),,https://dthumb-phinf.pstatic.net/?src=%22https%3A%2F%2Fdbscthumb-phinf.pstatic.net%2F3329_000_18%2F20140923115715360_3M0KBGDM8.jpg%2FKF05-018.jpg%3Ftype%3Dw690_fst_n%26wm%3DY%22&twidth=690&theight=432&opts=17,"심전(心田)의 이 작품은 중국 송(宋)나라 때의 정치가이며 학자인 구양수(歐陽修)(1007~1072)의 유명한 ≪추성부(秋聲賦)≫를 주제로 한 것이다. 주인공은 왕안석(王安石)의 부국강병책(富國强兵策)을 반대하고 정계에서 은퇴한 중국 당송팔대가(唐宋八大家)의 한 사람이다.이 그림의 내용은 구양수(歐陽修)가 방야독서(方夜讀書), 곧 밤을 맞아 방안에서 글을 읽고 있다가 불현듯 서남(西南)쪽에서 울려오는 무슨 소리를 듣고, 동자를 불러 ""무슨 소리인지 밖에 나가 살펴보아라""고 했더니, 동자의 말이 ""별과 달이 희게 빛나고 초롱초롱하며, 은하(銀河)가 하늘을 흐르고 있고 사방에는 인적도 없는데 소리는 나뭇가지들 사이에서 나는 줄로 아옵니다""라고 대답했다. 그 말에 구양수(歐陽修)가 ""아, 슬프다. 이것은 가을 소리로구나”하며 자연과 인생의 무상함을 탄식하는 장면이다. 주인공이 방안에서 밖의 소리에 초조히 귀 기울이고 있는 모습을 그림자로 표현하고 있고, 푸른 옷을 걸치고 밖에 서 있는 동자의 옷자락과 대숲 그리고 수목은 서남풍의 바람소리를 일으키고 있다.이 그림의 필법은 수묵조(水墨調)에다가 약간의 담채(淡彩)가 가해지면서 쓸쓸한 가을의 상황을 한껏 고조시키고 있다. 특히 동자가 밖에 나와 어디에서 소리가 나나 확인하는 표정은 예민한 감각적 취향을 멋지게 반영하고 있고, 화면 왼쪽에서 불어 오는 바람에 흔들리고 있는 대나무와 수목들의 진동표현에서는 성큼 찾아든 서남풍의 쓸쓸한 가을바람 소리를 실감시켜주고 있다.이 그림도 전래의 고화와 선인의 작품에서 주제전개의 양식을 취한것 같으나 구도에 있어서는 심전(心田)다운 감각이 잘 반영된 작품이라고 하겠다. 화면 왼편의 가옥 벽면에 성재수간(聲在樹間)이라고 묵서(墨書)한 것은 ≪추성부(秋聲賦)≫의 한 귀절인 「성월교결 명하재천 사무인성 성재수간(星月皎潔 名河在天 四無人聲 聲在樹間)」이라고 한 동자의 말을 화제로 취한 것이다."
557,홍매도,조희룡,수묵채색화,종이에 담채,,https://dthumb-phinf.pstatic.net/?src=%22https%3A%2F%2Fdbscthumb-phinf.pstatic.net%2F3329_000_93%2F20141110125811413_JJRPRDAFZ.jpg%2F2011021818455216.jpg%3Ftype%3Dw690_fst%26wm%3DN%22&twidth=124&theight=530&opts=17,
558,광진,정선,,견본채색,,https://dthumb-phinf.pstatic.net/?src=%22https%3A%2F%2Fdbscthumb-phinf.pstatic.net%2F3329_000_55%2F20141004045625787_OYY106W67.jpg%2F%25EC%25A0%2595%25EC%2584%25A0.jpg%3Ftype%3Dw690_fst%26wm%3DN%22&twidth=690&theight=437&opts=17,
559,모란도 병풍,,한국화,비단 바탕에 설채,,https://dthumb-phinf.pstatic.net/?src=%22https%3A%2F%2Fdbscthumb-phinf.pstatic.net%2F3329_000_111%2F20141115142922343_RVIONOXG4.jpg%2F2011051217044035.jpg%3Ftype%3Dw690_fst%26wm%3DN%22&twidth=436&theight=530&opts=17,"모란을 그린 화훼화 (花卉畵)로 비단 바탕에 설채 (設彩)로 그린 4폭 병풍이다. 「애련설 (愛蓮說)」에 의하면 “모란은 꽃 중에서 부귀한 것이다 (牡丹花之富貴者)”라 하였고, 「하황사기 (下黃私記)」나 『북산집 (北山集)』에 “모든 꽃의 왕 (百花王)”이라 하였듯이, 모란은 예로부터 동양인들 사이에서 부귀 (富貴)의 상징으로 인식되어왔다. 모란만을 단독으로 그린 것도 있지만 괴석과 같이 그려서 석모란 (石牡丹)을 만들거나 소나무·난·대나무 등과 조화시켜 많은 화제를 만들기도 한다. 예를 들면, 모란에 소나무나 괴석 (怪石)이 첨가되어 부귀장년 (富貴長年)을, 난을 같이 그려 부귀국향 (富貴國香)을, 대나무가 첨가되어 부귀평안을 뜻하게 된다. 단폭의 그림보다는 다른 사군자와 함께 제작되고 민화에서는 괴석 모란으로 꾸며진 모란 병풍이 많이 그려진다.표현 기법을 기준으로 먹으로만 그려진 묵모란도와 선명하고 화려한 채색을 입힌 채색모란도로 나눌 수 있다. 이 작품은 후자에 해당하는 것으로서 모란만을 그렸다. 어른 손보다도 더 큰 모란꽃송이를 크고 화려하게 화폭 가득히 그려 넣어 모란의 장식성과 상징이 강하게 느껴진다. 오른쪽의 제 1폭과 왼쪽의 제 3폭이, 그리고 오른쪽의 제 2폭과 왼쪽의 제 4폭이 대응을 이루고 있으며 이들은 색깔과 구도가 동일하다. 한편 제 1폭과 제 2폭을 비교해 보면 꽃의 색깔과 다를 뿐 구도는 완전히 동일함을 알 수 있는데, 이러한 특징들은 이 그림을 그릴 때 하나의 화본 (畵本)을 반복적으로 사용했기 때문이다. 이렇듯 큰 규모의 모란 병풍은 궁 (宮)에서 애용되어 궁모란이라는 이름으로 불리기도 한다. 모란도는 왕실의 경사를 축하하는 잔치뿐 아니라 왕실의 장례의식과 종묘에서 거행된 조상숭배 의례에도 사용되었다."
560,닭,장승업,한국화,지본담채 (紙本淡彩),,https://dthumb-phinf.pstatic.net/?src=%22https%3A%2F%2Fdbscthumb-phinf.pstatic.net%2F3329_000_96%2F20141113230313039_64K5NB18A.jpg%2F2011030716361220.jpg%3Ftype%3Dw690_fst%26wm%3DN%22&twidth=130&theight=530&opts=17,
561,설송도,이인상,수묵화,종이에 수묵,,https://dthumb-phinf.pstatic.net/?src=%22https%3A%2F%2Fdbscthumb-phinf.pstatic.net%2F3329_000_93%2F20141110125045359_7TO7DRGT0.jpg%2F2011021818432758.jpg%3Ftype%3Dw690_fst%26wm%3DN%22&twidth=236&theight=530&opts=17,
