,artist,title,art_type,tech,movement,image,text
368,작화추색,조맹부,중국 회화,종이에 먹과채색,,https://dthumb-phinf.pstatic.net/?src=%22https%3A%2F%2Fdbscthumb-phinf.pstatic.net%2F3329_000_93%2F20141110134744266_GCVM1OGZ5.jpg%2F2011021819001088.jpg%3Ftype%3Dw690_fst%26wm%3DN%22&twidth=690&theight=205&opts=17,
369,곽분양행락도,,수묵채색화,비단에 수묵채색(Ink and color on silk),,https://dthumb-phinf.pstatic.net/?src=%22https%3A%2F%2Fdbscthumb-phinf.pstatic.net%2F3329_000_58%2F20141007115954320_NK0H7O0AH.jpg%2F1150441600.jpg%3Ftype%3Dw690_fst%26wm%3DN%22&twidth=690&theight=419&opts=17,"곽분양행락도는 부귀영화와 자손번창의 주제로 즐겨 그려진 그림이다. 화법은 채색과 구도 면에서 명, 청 때의 도상에서 많은 영향을 받았다. 그림 속 주인공 곽자의는 중국 당나라의 현종 때 장군이며 전략가로, 안록산의 난을 평정한 공훈으로 행복한 만년을 보낸 인물이다. 곽자의는 화폭 속 오른편 뜰의 커다란 교의에 앉아 가족과 하인들에게 둘러싸여 춤과 음악을 즐기는 호사로운 연희의 장면에 묘사되어 있다. 왼편 연못 위에는 정자에서 장기를 두는 인물들이 있으며 정원 담 너머에는 청록의 산수가 펼쳐지고, 그 사이 떨어지는 하얀 물줄기의 폭포수가 시원함을 더해준다. 이 모든 요소들은 중국 회화양식에서 연유되었다고 볼 수 있다."
370,만학송풍도,이당,중국 회화,견본담채 (絹本淡彩),,https://dthumb-phinf.pstatic.net/?src=%22https%3A%2F%2Fdbscthumb-phinf.pstatic.net%2F3329_000_93%2F20141110133950937_RTKUBSDLN.jpg%2F2011021818574004.jpg%3Ftype%3Dw690_fst%26wm%3DN%22&twidth=397&theight=530&opts=17,
371,팔팔조도,목계,중국 회화,종이에 수묵,,https://dthumb-phinf.pstatic.net/?src=%22https%3A%2F%2Fdbscthumb-phinf.pstatic.net%2F3329_000_93%2F20141110134451190_85BTKXHA0.jpg%2F2011021818591671.jpg%3Ftype%3Dw690_fst%26wm%3DN%22&twidth=258&theight=530&opts=17,
372,강간설제도,왕유,중국 회화,견본담채 (絹本淡彩),,https://dthumb-phinf.pstatic.net/?src=%22https%3A%2F%2Fdbscthumb-phinf.pstatic.net%2F3329_000_93%2F20141110132957268_QVZ6VXFMB.jpg%2F2011021818543817.jpg%3Ftype%3Dw690_fst%26wm%3DN%22&twidth=690&theight=166&opts=17,
373,만다라 (우주를 상징하는 원),,동아시아미술,"화포 (회화), 데트랑프(toile (peinture), détrempe)",,https://dthumb-phinf.pstatic.net/?src=%22https%3A%2F%2Fdbscthumb-phinf.pstatic.net%2F3329_000_8%2F20140919134812437_SIXRZZ1EY.jpg%2F94-020152.jpg%3Ftype%3Dw690_fst_n%26wm%3DY%22&twidth=401&theight=530&opts=17,
374,사신사호도,타마무시노 즈시,일본 회화,나무에 칠,,https://dthumb-phinf.pstatic.net/?src=%22https%3A%2F%2Fdbscthumb-phinf.pstatic.net%2F3329_000_93%2F20141110130145343_877UML566.jpg%2F2011021818465134.jpg%3Ftype%3Dw690_fst%26wm%3DN%22&twidth=379&theight=530&opts=17,
375,서과도,팔대산인,중국 회화,종이에 수묵,,https://dthumb-phinf.pstatic.net/?src=%22https%3A%2F%2Fdbscthumb-phinf.pstatic.net%2F3329_000_93%2F20141110140530407_17GVQ9SXK.jpg%2F2011021819050263.jpg%3Ftype%3Dw690_fst%26wm%3DN%22&twidth=674&theight=530&opts=17,
376,관음보살상,,일본 회화,,,https://dthumb-phinf.pstatic.net/?src=%22https%3A%2F%2Fdbscthumb-phinf.pstatic.net%2F3329_000_93%2F20141110130235592_FIKFS6RL1.jpg%2F2011021818465678.jpg%3Ftype%3Dw690_fst%26wm%3DN%22&twidth=392&theight=530&opts=17,
377,열 마리 새,,동아시아미술,"종이, 세밀화, 물감(papier (matière), miniature (peinture), gouache)",,https://dthumb-phinf.pstatic.net/?src=%22https%3A%2F%2Fdbscthumb-phinf.pstatic.net%2F3329_000_8%2F20140919100942625_G7RD6HMB0.jpg%2F09-566204.jpg%3Ftype%3Dw690_fst_n%26wm%3DY%22&twidth=340&theight=530&opts=17,
378,아그니 신의 초상이 조각된 종교행렬 마차의 나무 장식,,동아시아미술,"조각, 티크목(sculpture (technique), teck (bois))",,https://dthumb-phinf.pstatic.net/?src=%22https%3A%2F%2Fdbscthumb-phinf.pstatic.net%2F3329_000_8%2F20140919135853927_71BSE1Q1Y.jpg%2F74-000766.jpg%3Ftype%3Dw690_fst_n%26wm%3DY%22&twidth=286&theight=530&opts=17,
379,"제 1지옥의 왕, 친광 왕",,극동아시아미술,"종이, 채색 잉크, 먹(papier (matière), encre de couleur, encre de Chine)",,https://dthumb-phinf.pstatic.net/?src=%22https%3A%2F%2Fdbscthumb-phinf.pstatic.net%2F3329_000_111%2F20141115130306924_OB95HH7Z7.jpg%2F2011050312421106.jpg%3Ftype%3Dw690_fst_n%26wm%3DY%22&twidth=271&theight=530&opts=17,
380,발묵선인도,양해,중국 회화,종이에 수묵,,https://dthumb-phinf.pstatic.net/?src=%22https%3A%2F%2Fdbscthumb-phinf.pstatic.net%2F3329_000_93%2F20141110134322480_MX56JBJ4J.jpg%2F2011021818585564.jpg%3Ftype%3Dw690_fst%26wm%3DN%22&twidth=297&theight=530&opts=17,
381,아미타삼존도,,불교 회화,견본채색,불교미술,https://dthumb-phinf.pstatic.net/?src=%22https%3A%2F%2Fdbscthumb-phinf.pstatic.net%2F3329_000_22%2F20140923212821110_QWGVYA0IN.jpg%2FKB02-028.jpg%3Ftype%3Dw690_fst_n%26wm%3DY%22&twidth=324&theight=530&opts=17,"아미타여래가 높은 대좌 위에 결가부좌하고 왼쪽에 관음, 오른쪽에 세지보살을 거느린 가장 일반적인 아미타삼존도이다. 화면 상부 좌우에는 구름을 탄 다섯여래, 즉 시방불(十方佛)이, 대좌 좌우에는 구름이 묘사되어 있다. 본존은 아미타수인을 하고 있고 광배는 3중선의 신광과 두광 그리고 다시 단선의 거신광으로 이루어져 있다. 관음은 두 손을 앞으로 모아 보주와 정병을 들고 있고, 세지는 왼손은 내리고, 오른손은 어깨높이로 들어 경합을 손바닥 위에 올려놓고 있다. 두 보살의 자세는 학림사 아미타삼존도, 샌프란시스코 동양미술관 아미타팔대보살도의 관음, 세지 보살의 자세와 거의 같다.색채는 빨강, 녹청, 군청을 주조색으로 하고 있으나 변색 때문인지 화면이 약간 침울한 느낌을 준다. 그리고 본존의 육신부는 금니를 칠하여 나타내었고 묘선은 약간 굵은 붉은 선만 보인다. 시방불, 구름 등 다른 아미타삼존도에서는 볼 수 없는 요소들이 있어 도상적으로 흥미가 있으며 설법도로서의 근엄함도 잘 표출된 작품이다. 제작 시기는 보관, 대좌의 세부표현에 애매함과 형상의 일그러짐이 있는 등 형식화 경향이 곳곳에 보여 14세기 중반을 넘어선 것으로 짐작된다."
382,행운을 그대에게,이영지,동양화,장지위에 수간채색(Painting on paper),,https://dthumb-phinf.pstatic.net/?src=%22https%3A%2F%2Fdbscthumb-phinf.pstatic.net%2F3329_000_55%2F20141004233050200_PTFGPW4SY.jpg%2F%25EC%259D%25B4%25EC%2598%2581.jpg%3Ftype%3Dw690_fst%26wm%3DN%22&twidth=690&theight=371&opts=17,
383,맑은 달 밤의 대화,,동아시아미술,"종이, 물감(papier (matière), gouache)",,https://dthumb-phinf.pstatic.net/?src=%22https%3A%2F%2Fdbscthumb-phinf.pstatic.net%2F3329_000_8%2F20140919124253838_A8ILYVOH1.jpg%2F09-519816.jpg%3Ftype%3Dw690_fst_n%26wm%3DY%22&twidth=364&theight=530&opts=17,
384,영정,,수묵채색화,비단에 채색(Ink and color on silk),,https://dthumb-phinf.pstatic.net/?src=%22https%3A%2F%2Fdbscthumb-phinf.pstatic.net%2F3329_000_58%2F20141007112230406_UQ1F7AYVG.jpg%2F114_9900.jpg%3Ftype%3Dw690_fst%26wm%3DN%22&twidth=330&theight=530&opts=17,"좌정한 인물을 묘사한 세필력이 뛰어나고 적절한 비례, 의습(衣褶)의 처리가 자연스럽다. 정자관을 쓴 인물을 중심으로 전후좌우에 배치된 소재들은 그가 지체 높은 양반임을 짐작케 해주지만 인물에 대한 구체적인 정보를 확인하기는 힘들다. 짜임새 있게 진행된 전체적인 구성과 화면 좌측하단에 놓인 사각나전함, 인물 좌우로 놓인 머릿장과 사방탁자 등에서 표현된 문양의 묘사력으로 작가의 필력이 매우 뛰어났음을 알 수 있다."
385,석가모니 부처의 생에 대한 일화,,동아시아미술,"화포 (회화), 색 목판술(toile (peinture), xylographie en couleur)",,https://dthumb-phinf.pstatic.net/?src=%22https%3A%2F%2Fdbscthumb-phinf.pstatic.net%2F3329_000_8%2F20140919135241462_YOWENABKF.jpg%2F06-527420.jpg%3Ftype%3Dw690_fst_n%26wm%3DY%22&twidth=299&theight=530&opts=17,
386,야좌도,심주,중국 회화,종이에 수묵담채,,https://dthumb-phinf.pstatic.net/?src=%22https%3A%2F%2Fdbscthumb-phinf.pstatic.net%2F3329_000_93%2F20141110135701657_6HKEW22RC.jpg%2F2011021819025983.jpg%3Ftype%3Dw690_fst%26wm%3DN%22&twidth=133&theight=530&opts=17,
387,삼바라 (불교의 수호신)의 만다라 (우주를 상징하는 원),,동아시아미술,"화포 (회화), 데트랑프(toile (peinture), détrempe)",,https://dthumb-phinf.pstatic.net/?src=%22https%3A%2F%2Fdbscthumb-phinf.pstatic.net%2F3329_000_8%2F20140919125937332_HXEOCUIJV.jpg%2F09-538020.jpg%3Ftype%3Dw690_fst_n%26wm%3DY%22&twidth=378&theight=530&opts=17,
388,춘화삼희,맹옥간,중국 회화,비단에 채색,,https://dthumb-phinf.pstatic.net/?src=%22https%3A%2F%2Fdbscthumb-phinf.pstatic.net%2F3329_000_93%2F20141110135315882_Q8H73OU7V.jpg%2F2011021819014852.jpg%3Ftype%3Dw690_fst%26wm%3DN%22&twidth=313&theight=530&opts=17,
389,여덟 폭 병풍,,동아시아미술,"비단 (회화), 먹(soie (peinture), encre de Chine)",,https://dthumb-phinf.pstatic.net/?src=%22https%3A%2F%2Fdbscthumb-phinf.pstatic.net%2F3329_000_8%2F20140919124140429_KO5IJXMBU.jpg%2F09-508882.jpg%3Ftype%3Dw690_fst_n%26wm%3DY%22&twidth=690&theight=341&opts=17,
390,털가죽모자를 쓴 카자흐족,한락연,,종이에 담채,,https://dthumb-phinf.pstatic.net/?src=%22https%3A%2F%2Fdbscthumb-phinf.pstatic.net%2F3329_000_55%2F20141004073743884_LFAS76BC1.jpg%2F%25ED%2595%259C%25EB%259D%25BD.jpg%3Ftype%3Dw690_fst%26wm%3DN%22&twidth=488&theight=530&opts=17,
391,지옥 열 두 재판소의 법관들,,동아시아미술,"비단 (회화), 색 부분 강조, 먹(soie (peinture), rehauts de couleur, encre de Chine)",,https://dthumb-phinf.pstatic.net/?src=%22https%3A%2F%2Fdbscthumb-phinf.pstatic.net%2F3329_000_8%2F20140919113607212_ZXF50LCRL.jpg%2F09-580103.jpg%3Ftype%3Dw690_fst_n%26wm%3DY%22&twidth=256&theight=530&opts=17,
392,십이지도-인,,수묵채색화,종이에 수묵채색(Ink and color on paper),,https://dthumb-phinf.pstatic.net/?src=%22https%3A%2F%2Fdbscthumb-phinf.pstatic.net%2F3329_000_58%2F20141007121350931_WO3UPPRAT.jpg%2F1160007600.jpg%3Ftype%3Dw690_fst%26wm%3DN%22&twidth=300&theight=530&opts=17,"십이지도는 쥐(子), 소(丑), 호랑이(寅), 토끼(卯), 용(辰), 뱀(巳), 말(午), 양(未), 원숭이(申), 닭(酉), 개(戌), 돼지(亥)의 모습을 상징하는 수면인신상(獸面人神像)이다. 도교에서 유래되어 불교의 수호신으로 변모했으며, 십이자(十二子) 또는 십이지생초(十二支生肖)라고도 한다. 한국에서는 통일신라시대의 능묘에 호석(護石)으로 12지신상을 조각하였으며, 절에서 큰 행사를 할 때 잡귀의 침범을 막는 벽사(闢邪)의 뜻으로 불화(佛畵)로 제작해 12방위에 걸었다.삼국시대 이전에는 호국의 의미가 강했으나, 8세기 통일신라시대 이후에는 지역을 관할하는 방위신으로 성격이 변했다. 출품작은 십이지 중 세 번째인 인(寅)과 네 번째인 묘(卯)로, 도포를 입고 왼손과 오른손에 각각 창과 칼을 들고 있는 무사의 모습이다. 얼굴에는 각 동물의 표정과 특징이 자세히 표현됐으며, 오방색의 선명한 채색과 굵고 활달한 필로 그려낸 법의와 동작은 매우 사실적이고 자연스럽다. 현재는 불교적인 의미보다는 우리네 생활 속에 깊숙이 자리 잡고 있는 동물들로 익숙하지만, 이와 같은 십이지도에는 샤머니즘적인 소재가 담겨져 있어 당시에 주술적 매체로서의 모습을 확인할 수 있다."
393,이조조심도,,일본 회화,지본묵화(Ink on paper),,https://dthumb-phinf.pstatic.net/?src=%22https%3A%2F%2Fdbscthumb-phinf.pstatic.net%2F3329_000_55%2F20141004201027317_96WF13BD2.jpg%2FJapan_Art_447.jpg%3Ftype%3Dw690_fst%26wm%3DN%22&twidth=681&theight=465&opts=17,
394,백의관음도,노오아미,일본 회화,비단에 수묵담채,,https://dthumb-phinf.pstatic.net/?src=%22https%3A%2F%2Fdbscthumb-phinf.pstatic.net%2F3329_000_93%2F20141110131038898_30OGLVOZZ.jpg%2F2011021818491098.jpg%3Ftype%3Dw690_fst%26wm%3DN%22&twidth=267&theight=530&opts=17,
395,강산제설도,곽희,중국 회화,견본담채 (絹本淡彩),,https://dthumb-phinf.pstatic.net/?src=%22https%3A%2F%2Fdbscthumb-phinf.pstatic.net%2F3329_000_93%2F20141110133658661_3WNIUFKQM.jpg%2F2011021818564915.jpg%3Ftype%3Dw690_fst%26wm%3DN%22&twidth=690&theight=76&opts=17,
396,화조도,김홍도,수묵채색화,종이에 수묵담채(Ink and color on paper),,https://dthumb-phinf.pstatic.net/?src=%22https%3A%2F%2Fdbscthumb-phinf.pstatic.net%2F3329_000_58%2F20141007123705682_KKC248811.jpg%2F1181226200.jpg%3Ftype%3Dw690_fst%26wm%3DN%22&twidth=157&theight=530&opts=17,"여울이 흐르는 고요한 협곡 사이로 새 울음소리가 귓가에 감돈다. 대담하면서도 유려한 필치로 꺾어올린 암산의 기세와 정감있게 찍어낸 미점의 고졸한 멋이 조화를 이루는 작품으로 화면 곳곳의 과감한 여백처리가 인상적이다. 특히 암벽과 여울의 농담, 채색처리는 능숙한 화원의 필치로 격조 높은 완숙미를 선보인다. 총 3폭의 작품 중 하나로 족자 상단에는 위창 오세창의 배관이 있다."
397,라사의 포탈라 궁의  만다라 (우주를 상징하는 원),,동아시아미술,"화포 (회화), 데트랑프(toile (peinture), détrempe)",,https://dthumb-phinf.pstatic.net/?src=%22https%3A%2F%2Fdbscthumb-phinf.pstatic.net%2F3329_000_8%2F20140919141823903_6HU9NVYV1.jpg%2F81-000117.jpg%3Ftype%3Dw690_fst_n%26wm%3DY%22&twidth=539&theight=530&opts=17,
398,산수인물도,정선,수묵채색화,비단에 수묵채색(Ink and color on silk),,https://dthumb-phinf.pstatic.net/?src=%22https%3A%2F%2Fdbscthumb-phinf.pstatic.net%2F3329_000_58%2F20141007121417307_H08B6ZS0C.jpg%2F1160008000.jpg%3Ftype%3Dw690_fst%26wm%3DN%22&twidth=363&theight=530&opts=17,"詩思長橋蹇驢上 棋聲流水古松間 시에 대한 구상은 긴 다리 절뚝이는 나귀 위에서 나오고 바둑 두는 소리는 흐르는 물 오랜 소나무 사이에서 들리네송(宋)나라 육유(陸游)가 지은 칠언절구 ‘소동파죽(蘇東坡竹)’의 한 부분넘어질듯 뻗어오른 암산과 연무가 뿌옇게 어린 강기슭, 나귀 타고 떠나는 시상에 젖은 선인과 절벽 위에서 바둑알을 안주삼아 세월에 취한 두 고사의 모습이 정겹다.연담 김명국으로 이어져 오던 조선중기 산수화의 전통적인 면모가 드러나는 이념산수화로 진경과는 또 다른 겸재산수의 멋을 자아낸다. 우측으로 소재와 묘사를 집중하고 농묵의 암산 일부분과 세필의 행려를 좌측하단에 배치해 균형 잡힌 화면을 이뤘다. 원산은 강가의 연무 위에 담묵으로 올려 몽환적인 분위기를 자아내며 전체적으로 무게감을 실어준다. 근경에서 원경에 이르기까지 변화무쌍한 준법의 변화는 필묵을 자유롭게 펼쳐내는 겸재의 높은 경지를 다시금 깨닫게 해준다."
399,자항기르 황제의 초상,,인도/이슬람미술,"세밀화 (회화), 데생(miniature (peinture), dessin (technique))",,https://dthumb-phinf.pstatic.net/?src=%22https%3A%2F%2Fdbscthumb-phinf.pstatic.net%2F3329_000_8%2F20140919100730589_3RS94AEZS.jpg%2F07-524164.jpg%3Ftype%3Dw690_fst_n%26wm%3DY%22&twidth=324&theight=530&opts=17,
400,"황공왕 (중국 유안시대의 화가, 사 스승 중 일인) 풍의 풍경",왕유앙치,동아시아미술,,,https://dthumb-phinf.pstatic.net/?src=%22https%3A%2F%2Fdbscthumb-phinf.pstatic.net%2F3329_000_8%2F20140919131133292_1CC78HOIM.jpg%2F06-509541.jpg%3Ftype%3Dw690_fst_n%26wm%3DY%22&twidth=690&theight=91&opts=17,
401,도원도,석도,중국 회화,종이에 담채,,https://dthumb-phinf.pstatic.net/?src=%22https%3A%2F%2Fdbscthumb-phinf.pstatic.net%2F3329_000_93%2F20141110140651026_28P9GB3GE.jpg%2F2011021819051921.jpg%3Ftype%3Dw690_fst%26wm%3DN%22&twidth=690&theight=116&opts=17,
402,윤회의 만다라 (우주를 상징하는 원),,동아시아미술,"화포 (회화), 데트랑프(toile (peinture), détrempe)",,https://dthumb-phinf.pstatic.net/?src=%22https%3A%2F%2Fdbscthumb-phinf.pstatic.net%2F3329_000_8%2F20140919135307321_FIRNKQUI0.jpg%2F06-527422.jpg%3Ftype%3Dw690_fst_n%26wm%3DY%22&twidth=392&theight=530&opts=17,
403,카이 지방의 카지카자와,카츠시카 호쿠사이,동아시아미술,,,https://dthumb-phinf.pstatic.net/?src=%22https%3A%2F%2Fdbscthumb-phinf.pstatic.net%2F3329_000_8%2F20140919113658161_3N1K2X6QX.jpg%2F98-009140.jpg%3Ftype%3Dw690_fst_n%26wm%3DY%22&twidth=690&theight=493&opts=17,
404,동경산수도,셋슈 토요,일본 회화,종이에 수묵,,https://dthumb-phinf.pstatic.net/?src=%22https%3A%2F%2Fdbscthumb-phinf.pstatic.net%2F3329_000_93%2F20141110130955346_LT9RE4IWJ.jpg%2F2011021818485713.jpg%3Ftype%3Dw690_fst%26wm%3DN%22&twidth=336&theight=530&opts=17,
405,오성및이십팔수진형도,장승요,중국 회화,비단에 설채,,https://dthumb-phinf.pstatic.net/?src=%22https%3A%2F%2Fdbscthumb-phinf.pstatic.net%2F3329_000_93%2F20141110132726046_WDY085VC9.jpg%2F2011021818535652.jpg%3Ftype%3Dw690_fst%26wm%3DN%22&twidth=558&theight=530&opts=17,
406,여덟 폭 병풍 : 여우 놀이를 하고 있는 아홉 여자,카츠시카 호쿠사이,동아시아미술,"종이, 색잉크, 먹(papier (matière), encre de couleur, encre de Chine)",,https://dthumb-phinf.pstatic.net/?src=%22https%3A%2F%2Fdbscthumb-phinf.pstatic.net%2F3329_000_8%2F20140919112527590_R5RC59TOL.jpg%2F90-005348-02.jpg%3Ftype%3Dw690_fst_n%26wm%3DY%22&twidth=690&theight=400&opts=17,
407,Sealed Smile - ANNA SUI,김지희,동양화,장지에 채색(Color on korean paper),,https://dthumb-phinf.pstatic.net/?src=%22https%3A%2F%2Fdbscthumb-phinf.pstatic.net%2F3329_000_111%2F20141115152446304_F2K27XY6N.jpg%2F2012120419063646.jpg%3Ftype%3Dw690_fst%26wm%3DN%22&twidth=531&theight=530&opts=17,
408,오나가타 (여장을 남자 배우)의 초상,오쿠무라 마사노부,동아시아미술,우리스에 판화(estampe urishe-e),,https://dthumb-phinf.pstatic.net/?src=%22https%3A%2F%2Fdbscthumb-phinf.pstatic.net%2F3329_000_8%2F20140919113012695_JCDPHRTEP.jpg%2F00-020919.jpg%3Ftype%3Dw690_fst_n%26wm%3DY%22&twidth=266&theight=530&opts=17,
409,한강독조도,주단,중국 회화,비단에 수묵,,https://dthumb-phinf.pstatic.net/?src=%22https%3A%2F%2Fdbscthumb-phinf.pstatic.net%2F3329_000_93%2F20141110135635826_Q5XOICPP4.jpg%2F2011021819023769.jpg%3Ftype%3Dw690_fst%26wm%3DN%22&twidth=337&theight=530&opts=17,
410,부처의 생에 대한 일화 : 삭발,,동아시아미술,"화포 (회화), 색 목판술, 회화(toile (peinture), xylographie en couleurpeinture (technique))",,https://dthumb-phinf.pstatic.net/?src=%22https%3A%2F%2Fdbscthumb-phinf.pstatic.net%2F3329_000_8%2F20140919135238340_43AN7MHXZ.jpg%2F77-001048.jpg%3Ftype%3Dw690_fst_n%26wm%3DY%22&twidth=413&theight=530&opts=17,
411,어락도,대진,중국 회화,비단에 먹과채색,,https://dthumb-phinf.pstatic.net/?src=%22https%3A%2F%2Fdbscthumb-phinf.pstatic.net%2F3329_000_93%2F20141110135513930_R1CGKYEL9.jpg%2F2011021819022922.jpg%3Ftype%3Dw690_fst%26wm%3DN%22&twidth=690&theight=379&opts=17,
412,지옥의 관리자들,,동아시아미술,"비단 (회화), 색 부분 강조, 먹(soie (peinture), rehauts de couleur, encre de Chine)",,https://dthumb-phinf.pstatic.net/?src=%22https%3A%2F%2Fdbscthumb-phinf.pstatic.net%2F3329_000_8%2F20140919113617929_FKUL5AU6O.jpg%2F09-580104.jpg%3Ftype%3Dw690_fst_n%26wm%3DY%22&twidth=258&theight=530&opts=17,
413,율희도,변문진,중국 회화,비단에 먹과채색,,https://dthumb-phinf.pstatic.net/?src=%22https%3A%2F%2Fdbscthumb-phinf.pstatic.net%2F3329_000_93%2F20141110135344861_NOJBSQOY9.jpg%2F2011021819020267.jpg%3Ftype%3Dw690_fst%26wm%3DN%22&twidth=650&theight=530&opts=17,
414,금박아조도 병풍,우보연신,일본 회화,비단 바탕 금지에 설채,,https://dthumb-phinf.pstatic.net/?src=%22https%3A%2F%2Fdbscthumb-phinf.pstatic.net%2F3329_000_111%2F20141115143143798_FDRGYMX9R.jpg%2F2011051217044929.jpg%3Ftype%3Dw690_fst%26wm%3DN%22&twidth=690&theight=328&opts=17,"국립고궁박물관에는 한·일간의 문화적 교류 관계를 확인할 수 있는 중요한 회화작품들이 소장되어 있다. 특히 이들을 통해 조선 후기의 통신사 및 근대기의 회화교류에 대해서 살펴 볼 수 있다. 현재 국립고궁박물관이 소장하고 있는 일본 회화 (日本繪畵)는 에도 시대 (江戶時代 : 1603～1868)의 것으로 믿어지는 일부의 작품들을 제외하고는 대부분 19세기 말～20세기 초의 유물들이다. 에도 시대의 것으로 믿어지는 작품들은 도쿠가와막부 (德川幕府)가 조선왕조에 선물로 보낸 통신사 (通信使) 관계의 것으로 확인되거나 추정된다.일본 회화의 대다수를 차지하는 근대의 작품들은 그 성격으로 보아 일제 강점기에 양국 왕실간의 교류 관계를 통해 전해진 것으로 믿어진다. 국립고궁박물관 소장의 일본 회화들은 금박 등의 금지바탕에 청록 등의 농채를 사용한 장식성이 강한 그림들이거나 일본 특유의 수묵화로서 절충적인 화풍을 지닌 것들이 상당수를 차지하고 있다. 대부분의 작품들은 궁정 취향에 맞는 장식성을 강하게 띠고 있으며, 병풍이나 가리개, 문짝그림 등으로 궁중에서의 일상생활에 사용되었던 실용적 기능의 유물들이다. 표구도 대부분은 일본식으로 되어 있는데, 美州의 〈사계산수도 (四季山水圖)〉의 경우와 같은 일부 작품들은 한국식으로 되어 있어 일제 강점기에 체류했던 일본화가들의 작품도 있을 가능성이 크다.이 작품은 우리 전시관 소장의 〈부용안도병풍 (芙蓉雁圖屛風)〉과 한 쌍을 이루는 작품이다. 비단 바탕 금지 (金地)에 설채 (設彩)로 부용 (芙蓉)과 기러기 (雁)를 그렸으며, 마른 갈대로 가을을 표현하였다. 화면에 절박 (切箔)과 금니 (金泥)를 칠해서 화면의 장식화를 시도하였으며, 전화면 (全畵面)에 묘사의 정형화가 보인다. 제 1면 위에는 「御製筆 殿中二障子 乃自昔年來如今展于此 豈曰偶然哉 辛未春」이라는 영조 (英祖)의 찬 (賛)이 있다. ‘辛未春’은 영조 27년 (1751)에 해당한다.이 작품의 작가는 祐甫宴信 (?-1761, 1762)인데, 그는 表繪師根岸御行松狩野嘉 화가로 추정된다. 『고화비고』에 의하면 관정원년 (寛延元年 : 1748)에 증정된 조선 병풍 20쌍 중 「예전안추초도 (刈田雁秋草圖)」 한 쌍과 그 그림 형식이 일치되고, 당시의 카노파 (狩野派) 시대 양식과도 모순되지 않는 점으로 보아 이 그림의 작가가 祐甫宴信임이 밝혀졌다."
415,산수도,오순,수묵화,종이에 수묵(Ink on paper),,https://dthumb-phinf.pstatic.net/?src=%22https%3A%2F%2Fdbscthumb-phinf.pstatic.net%2F3329_000_58%2F20141007125532600_UP27DVWJ8.jpg%2F1190101300.jpg%3Ftype%3Dw690_fst%26wm%3DN%22&twidth=317&theight=530&opts=17,"현종의 딸 명안공주明安公主의 아들로 문장에 뛰어났던 오원吳瑗, 1700~1740의 사촌동생으로, 생몰년은 정확히 알려지지 않고 있으나 정조 때 궁중 화원으로 활약한 인물이다. 현재 알려진 초전의 작품으로는 국보 제237호인 고산구곡시화병高山九曲詩畵屛중 제5곡인 은병도隱屛圖가 대표적이다. 고산구곡시화병은 율곡 이이가 은거했던 황해 해주 석담의 고산구곡 산수를 주제로 그린 실경그림으로, 김홍도가 1곡, 김득신이 2곡, 이인문이 3곡, 윤제홍이 4곡 등을 그려 넣은 작품이다. 화원으로서의 초전 오순의 당시 입지를 읽을 수 있는 작품이기도 하다."
416,복생수경도,왕유,중국 회화,비단에 설채,,https://dthumb-phinf.pstatic.net/?src=%22https%3A%2F%2Fdbscthumb-phinf.pstatic.net%2F3329_000_93%2F20141110133011103_4HU9HYYE8.jpg%2F2011021818544122.jpg%3Ftype%3Dw690_fst%26wm%3DN%22&twidth=580&theight=530&opts=17,
417,잔다르크 이야기,,동아시아미술,,,https://dthumb-phinf.pstatic.net/?src=%22https%3A%2F%2Fdbscthumb-phinf.pstatic.net%2F3329_000_8%2F20140919101139486_9UP138EQ1.jpg%2F07-517510.jpg%3Ftype%3Dw690_fst_n%26wm%3DY%22&twidth=366&theight=530&opts=17,
418,시신문게도,타마무시노 즈시,일본 회화,나무에 칠,,https://dthumb-phinf.pstatic.net/?src=%22https%3A%2F%2Fdbscthumb-phinf.pstatic.net%2F3329_000_93%2F20141110130154064_J4MJCCFY4.jpg%2F2011021818465277.jpg%3Ftype%3Dw690_fst%26wm%3DN%22&twidth=294&theight=530&opts=17,
419,금어도,허곡,일본 회화,종이에 채색,,https://dthumb-phinf.pstatic.net/?src=%22https%3A%2F%2Fdbscthumb-phinf.pstatic.net%2F3329_000_93%2F20141110141524558_2FB2F9HS0.jpg%2F2011021819074425.jpg%3Ftype%3Dw690_fst%26wm%3DN%22&twidth=188&theight=530&opts=17,
420,에도산자야쿠샤 초상화 - 이치카와에비조 다케무라사다노신,,일본 회화,,,https://dthumb-phinf.pstatic.net/?src=%22https%3A%2F%2Fdbscthumb-phinf.pstatic.net%2F3329_000_55%2F20141004200520159_QYJGGOFFJ.jpg%2FJapan_Art_362.jpg%3Ftype%3Dw690_fst%26wm%3DN%22&twidth=346&theight=530&opts=17,
